nic_4digit,nic_2digit,sector_name,region,year,inr_usd,intensity_kg_co2e_per_inr_lakh,log_intensity,is_augmented
271,27,Electric motors,south,2023,83.1,0.46189402,-0.77241982,1
711,71,Architecture and engineering,central,2023,83.1,0.01036422,-4.56939614,1
141,1,Raising cattle,west,2019,70.4,0.19514993,-1.63398715,1
102,10,Processing fish,west,2015,65.5,0.10506476,-2.2531784,1
641,64,Banking,south,2014,61.0,0.00672906,-5.00131938,1
131,13,Spinning and weaving,south,2015,65.5,0.23731791,-1.43835464,1
370,37,Sewerage treatment,south,2017,65.1,0.10669665,-2.2377655,1
471,47,Retail in non-specialised stores,north,2022,78.6,0.01639057,-4.11104932,1
262,26,Computers and peripherals,north,2019,70.4,0.24113573,-1.42239532,1
352,35,Gas distribution,central,2016,67.1,0.47903761,-0.73597617,1
782,78,Temporary employment agencies,central,2023,83.1,0.00373748,-5.58934492,1
321,32,Jewellery,central,2020,74.2,0.35740388,-1.02888883,1
263,26,Communication equipment,central,2014,61.0,0.24878883,-1.3911508,0
352,35,Gas distribution,east,2018,68.4,0.51992404,-0.65407256,1
141,14,Wearing apparel,north,2012,53.4,0.16194322,-1.82050948,1
491,49,Passenger rail transport,east,2013,58.6,0.05596442,-2.88303916,1
161,16,Sawmilling and planing,central,2016,67.1,0.08289617,-2.49016646,1
512,51,Air freight,central,2013,58.6,1.04105696,0.04023651,1
931,93,Sports activities,east,2022,78.6,0.03615564,-3.31992225,1
731,73,Advertising,north,2013,58.6,0.01112411,-4.49864056,1
521,52,Cargo warehousing,east,2022,78.6,0.06585149,-2.72035327,1
731,73,Advertising,central,2014,61.0,0.01097031,-4.51256268,1
110,11,Beverages,west,2019,70.4,0.06552425,-2.72533505,1
111,1,Growing cereals,west,2011,46.7,0.0680671,-2.68726127,1
891,8,Mining of chemical minerals,east,2012,53.4,0.20672891,-1.57634698,1
931,93,Sports activities,north,2010,45.7,0.03220508,-3.43563103,1
383,38,Recycling of metal waste,central,2015,65.5,0.09860683,-2.31661475,1
192,19,Refined petroleum products,west,2020,74.2,0.68240928,-0.38212568,0
881,88,Social work,south,2017,65.1,0.00786213,-4.84569792,0
311,3,Marine fishing,east,2019,70.4,0.08712385,-2.44042464,1
171,17,Pulp and paper,central,2015,65.5,0.31938023,-1.14137293,1
465,46,Wholesale of IT equipment,central,2020,74.2,0.0241085,-3.725191,1
382,38,Treatment of non-hazardous waste,west,2019,70.4,0.2107,-1.55731996,0
281,28,General machinery,south,2021,73.9,0.43156472,-0.84033778,1
891,8,Mining of chemical minerals,south,2021,73.9,0.15322902,-1.87582162,1
471,47,Retail in non-specialised stores,east,2023,83.1,0.01797618,-4.01870798,1
352,35,Gas distribution,west,2010,45.7,0.58065493,-0.54359861,0
370,37,Sewerage treatment,central,2016,67.1,0.1321273,-2.02398944,1
501,50,Sea transport,east,2010,45.7,0.0232558,-3.76120092,1
431,43,Demolition and site preparation,west,2014,61.0,0.16919628,-1.77669582,1
561,56,Restaurants,central,2014,61.0,0.06454427,-2.74040388,0
252,25,Tanks and reservoirs,south,2021,73.9,0.71274278,-0.33863468,1
383,38,Recycling of metal waste,central,2018,68.4,0.07753163,-2.55706928,1
491,49,Passenger rail transport,central,2023,83.1,0.03864586,-3.25331571,1
111,1,Growing cereals,west,2015,65.5,0.0493078,-3.009673,1
161,16,Sawmilling and planing,west,2014,61.0,0.09603324,-2.3430609,1
891,8,Mining of chemical minerals,east,2021,73.9,0.18149284,-1.70653908,0
141,14,Wearing apparel,east,2022,78.6,0.10456691,-2.25792817,1
551,55,Hotels,east,2018,68.4,0.0817265,-2.504377,1
111,1,Growing cereals,central,2023,83.1,0.06233006,-2.77531147,1
210,2,Forestry and logging,north,2016,67.1,0.02221932,-3.80679318,1
271,27,Electric motors,north,2013,58.6,0.61215094,-0.49077639,1
451,45,Sale of motor vehicles,north,2015,65.5,0.02493375,-3.69153303,1
431,43,Demolition and site preparation,central,2018,68.4,0.19810663,-1.61894987,1
103,10,Processing fruits and vegetables,central,2022,78.6,0.06059364,-2.80356532,1
711,71,Architecture and engineering,south,2018,68.4,0.00964675,-4.64113427,1
881,88,Social work,west,2017,65.1,0.00628633,-5.06937754,1
812,81,Building cleaning,south,2017,65.1,0.01474149,-4.21708926,0
611,61,Wired telecommunications,south,2021,73.9,0.03524589,-3.34540647,1
252,25,Tanks and reservoirs,south,2021,73.9,0.55024612,-0.59738962,0
431,43,Demolition and site preparation,east,2017,65.1,0.22288621,-1.50109391,1
301,30,Ships and boats,south,2016,67.1,0.3933803,-0.93297844,1
381,38,Collection of non-hazardous waste,north,2012,53.4,0.13160628,-2.02794053,1
461,46,Wholesale of agricultural materials,north,2018,68.4,0.03963907,-3.22793992,1
741,74,Design activities,south,2016,67.1,0.00455919,-5.39061061,1
461,46,Wholesale of agricultural materials,north,2019,70.4,0.05237,-2.94942135,1
171,17,Pulp and paper,east,2013,58.6,0.40782646,-0.89691354,1
812,81,Building cleaning,central,2010,45.7,0.01968761,-3.92776579,1
352,35,Gas distribution,south,2010,45.7,0.51351118,-0.66648349,1
102,10,Processing fish,south,2019,70.4,0.0849585,-2.46559232,1
121,1,Growing vegetables,east,2017,65.1,0.03190301,-3.445055,1
741,74,Design activities,south,2011,46.7,0.00676346,-4.99622093,1
107,10,Bakery products,west,2012,53.4,0.06267475,-2.76979659,1
465,46,Wholesale of IT equipment,south,2015,65.5,0.02308886,-3.76840497,1
293,29,Auto parts and accessories,south,2011,46.7,0.37038962,-0.9931998,1
383,38,Recycling of metal waste,central,2017,65.1,0.07791183,-2.55217742,1
121,1,Growing vegetables,west,2022,78.6,0.02733855,-3.5994574,1
110,11,Beverages,south,2018,68.4,0.080802,-2.51575358,1
461,46,Wholesale of agricultural materials,west,2021,73.9,0.03377295,-3.38809502,1
252,25,Tanks and reservoirs,east,2021,73.9,0.93248684,-0.06990024,1
161,16,Sawmilling and planing,north,2020,74.2,0.09436493,-2.36058577,1
104,10,Vegetable and animal oils,east,2016,67.1,0.09893668,-2.31327519,1
462,46,Wholesale of textiles,central,2016,67.1,0.03117395,-3.46817253,1
243,24,Aluminium,south,2018,68.4,6.05159612,1.80032206,1
110,11,Beverages,south,2021,73.9,0.10301433,-2.27288718,1
475,47,Retail of household goods,west,2017,65.1,0.0139376,-4.27316485,1
106,10,Grain mill products,west,2016,67.1,0.12675874,-2.06546971,1
411,41,Building construction,north,2016,67.1,0.32904254,-1.11156823,0
352,35,Gas distribution,north,2018,68.4,0.63743617,-0.45030114,1
120,12,Tobacco products,central,2016,67.1,0.06510296,-2.73178528,0
106,10,Grain mill products,central,2015,65.5,0.0879228,-2.43129617,1
411,41,Building construction,east,2013,58.6,0.5366069,-0.62248948,1
381,38,Collection of non-hazardous waste,south,2019,70.4,0.06242065,-2.7738591,1
103,10,Processing fruits and vegetables,south,2012,53.4,0.08567428,-2.45720259,0
192,19,Refined petroleum products,west,2011,46.7,0.74314777,-0.29686037,1
461,46,Wholesale of agricultural materials,central,2023,83.1,0.02599631,-3.64980075,1
103,10,Processing fruits and vegetables,east,2017,65.1,0.09843945,-2.31831365,1
352,35,Gas distribution,west,2022,78.6,0.38599718,-0.95192521,1
291,29,Motor vehicles,central,2014,61.0,0.50389651,-0.68538437,1
810,8,Quarrying of stone,north,2015,65.5,0.08907836,-2.4182388,1
421,42,Roads and railways construction,central,2014,61.0,0.38213694,-0.96197626,1
211,21,Basic pharmaceuticals,west,2022,78.6,0.19876789,-1.61561752,1
721,72,R&D — natural sciences,east,2018,68.4,0.01691336,-4.07965132,1
411,41,Building construction,west,2020,74.2,0.2298135,-1.47048716,1
931,93,Sports activities,north,2023,83.1,0.02517482,-3.68191091,1
245,24,Copper products,west,2012,53.4,3.16062811,1.15077078,1
244,24,"Lead, zinc, and tin",west,2014,61.0,3.09197032,1.12880853,1
451,45,Sale of motor vehicles,east,2022,78.6,0.02689394,-3.61585434,0
131,13,Spinning and weaving,north,2021,73.9,0.22495283,-1.49186456,1
381,38,Collection of non-hazardous waste,east,2017,65.1,0.10219721,-2.28085086,0
600,6,Extraction of crude petroleum,east,2023,83.1,0.28002417,-1.27287935,1
261,26,Electronic components,south,2016,67.1,0.30395469,-1.19087662,1
301,30,Ships and boats,west,2023,83.1,0.32593775,-1.12104887,1
210,2,Forestry and logging,central,2023,83.1,0.01795974,-4.01962289,1
741,74,Design activities,west,2011,46.7,0.00691753,-4.97369606,1
111,1,Growing cereals,west,2019,70.4,0.04089404,-3.19677105,1
531,53,Postal activities,central,2012,53.4,0.09284252,-2.37685056,1
103,10,Processing fruits and vegetables,north,2021,73.9,0.06521475,-2.73006965,1
512,51,Air freight,central,2019,70.4,1.33293415,0.28738264,1
561,56,Restaurants,west,2022,78.6,0.04365823,-3.13136352,1
812,81,Building cleaning,west,2010,45.7,0.01723809,-4.06063403,1
421,42,Roads and railways construction,south,2019,70.4,0.25279921,-1.37515974,1
782,78,Temporary employment agencies,west,2015,65.5,0.00447518,-5.40920909,1
512,51,Air freight,north,2015,65.5,1.38119246,0.32294723,0
741,74,Design activities,east,2013,58.6,0.01004427,-4.60075305,1
141,1,Raising cattle,south,2016,67.1,0.13902756,-1.97308307,1
252,25,Tanks and reservoirs,west,2021,73.9,0.57720325,-0.54956083,1
351,35,Generation of electricity,central,2012,53.4,0.86801848,-0.14154228,1
206,20,Other chemical products,south,2011,46.7,0.24703843,-1.39821136,1
202,20,Agrochemicals,central,2012,53.4,0.50549228,-0.6822225,0
812,81,Building cleaning,central,2010,45.7,0.01924114,-3.95070443,0
239,23,Other non-metallic mineral products,central,2013,58.6,0.46688263,-0.76167738,1
475,47,Retail of household goods,east,2015,65.5,0.01792087,-4.02178935,1
511,51,Air passenger transport,west,2021,73.9,0.25972667,-1.34812547,1
141,14,Wearing apparel,central,2023,83.1,0.1008635,-2.2939872,0
411,41,Building construction,central,2012,53.4,0.30059209,-1.2020011,1
110,11,Beverages,east,2011,46.7,0.11542281,-2.15915325,1
510,5,Mining of hard coal,west,2017,65.1,0.15163871,-1.88625449,0
681,68,Real estate activities,south,2011,46.7,0.0178953,-4.02321722,1
204,20,Pharmaceuticals,north,2012,53.4,0.2460857,-1.40207542,0
151,1,Mixed farming,west,2023,83.1,0.06724233,-2.69945231,0
581,58,Publishing,central,2010,45.7,0.02863069,-3.55327593,1
235,23,Cement and lime,east,2012,53.4,1.36285472,0.30958156,1
411,41,Building construction,south,2011,46.7,0.33573625,-1.09142939,1
681,68,Real estate activities,north,2023,83.1,0.01370306,-4.29013647,1
421,42,Roads and railways construction,north,2023,83.1,0.36477461,-1.00847562,1
105,10,Dairy products,central,2014,61.0,0.14845121,-1.90749892,1
263,26,Communication equipment,west,2010,45.7,0.20656289,-1.57715036,1
120,12,Tobacco products,south,2016,67.1,0.05828265,-2.84245085,0
232,23,Refractory products,north,2011,46.7,0.59711233,-0.51565003,1
241,24,Basic iron and steel,west,2019,70.4,1.91126557,0.64776563,1
620,62,Computer programming and consultancy,south,2013,58.6,0.01118627,-4.4930682,1
461,46,Wholesale of agricultural materials,east,2010,45.7,0.04495708,-3.10204695,0
205,20,Soap and detergents,central,2019,70.4,0.16062917,-1.82865685,1
204,20,Pharmaceuticals,central,2010,45.7,0.23970795,-1.42833397,1
231,23,Glass products,north,2022,78.6,0.58071508,-0.54349503,1
451,45,Sale of motor vehicles,east,2011,46.7,0.03528795,-3.34421366,1
462,46,Wholesale of textiles,south,2023,83.1,0.02952456,-3.52253267,1
301,30,Ships and boats,south,2012,53.4,0.41085976,-0.88950334,1
351,35,Generation of electricity,south,2014,61.0,0.5663048,-0.56862282,1
275,27,Domestic appliances,east,2016,67.1,0.4290784,-0.84611563,1
512,51,Air freight,central,2021,73.9,1.47043313,0.385557,1
461,46,Wholesale of agricultural materials,central,2022,78.6,0.03143083,-3.45996604,0
812,81,Building cleaning,south,2011,46.7,0.01545994,-4.1695033,1
710,7,Mining of iron ores,west,2021,73.9,0.19871912,-1.61586293,0
581,58,Publishing,south,2021,73.9,0.0183055,-4.00055346,1
262,26,Computers and peripherals,west,2014,61.0,0.1874834,-1.67406496,1
493,49,Other land passenger transport,west,2010,45.7,0.11128494,-2.19566132,1
281,28,General machinery,north,2017,65.1,0.57811735,-0.54797839,0
271,27,Electric motors,north,2015,65.5,0.59890635,-0.51265004,1
141,1,Raising cattle,east,2015,65.5,0.28807561,-1.24453228,1
931,93,Sports activities,south,2020,74.2,0.02212266,-3.81115299,1
492,49,Freight rail transport,east,2021,73.9,0.03079878,-3.48028004,0
321,32,Jewellery,east,2019,70.4,0.40056759,-0.91487276,1
631,63,Data processing,north,2012,53.4,0.03680113,-3.30222686,1
111,1,Growing cereals,central,2021,73.9,0.05222403,-2.95221261,0
731,73,Advertising,east,2016,67.1,0.0096055,-4.64541914,1
900,90,Creative and performing arts,south,2021,73.9,0.01078914,-4.52921525,0
641,64,Banking,central,2013,58.6,0.01013794,-4.59147067,1
681,68,Real estate activities,central,2011,46.7,0.01739159,-4.05176865,1
611,61,Wired telecommunications,south,2023,83.1,0.03801965,-3.26965227,1
491,49,Passenger rail transport,east,2012,53.4,0.04685581,-3.06068034,1
812,81,Building cleaning,central,2016,67.1,0.01521698,-4.18534307,1
511,51,Air passenger transport,west,2022,78.6,0.26616183,-1.32365077,1
321,32,Jewellery,central,2022,78.6,0.2937699,-1.22495848,1
421,42,Roads and railways construction,west,2019,70.4,0.29380592,-1.22483586,1
221,22,Rubber products,north,2018,68.4,0.35510312,-1.03534705,1
252,25,Tanks and reservoirs,west,2023,83.1,0.52080785,-0.65237411,1
235,23,Cement and lime,east,2019,70.4,0.90412938,-0.10078281,1
254,25,Fasteners and springs,central,2017,65.1,0.79588367,-0.22830224,0
221,22,Rubber products,east,2023,83.1,0.33262226,-1.10074779,1
493,49,Other land passenger transport,central,2010,45.7,0.13593817,-1.99555514,1
370,37,Sewerage treatment,central,2018,68.4,0.09979505,-2.30463672,1
641,64,Banking,central,2020,74.2,0.00948185,-4.65837565,1
191,19,Coke oven products,north,2017,65.1,0.93573296,-0.06642515,1
263,26,Communication equipment,east,2021,73.9,0.3085986,-1.17571387,1
204,20,Pharmaceuticals,north,2014,61.0,0.22129012,-1.50828067,1
681,68,Real estate activities,east,2017,65.1,0.01459069,-4.22737162,1
244,24,"Lead, zinc, and tin",north,2020,74.2,2.52999084,0.92821568,1
581,58,Publishing,central,2012,53.4,0.02420719,-3.72110565,1
370,37,Sewerage treatment,south,2017,65.1,0.11584868,-2.15547043,1
141,14,Wearing apparel,west,2010,45.7,0.11431106,-2.16883197,1
641,64,Banking,west,2015,65.5,0.00994336,-4.61085068,1
275,27,Domestic appliances,central,2023,83.1,0.31219654,-1.16412237,0
501,50,Sea transport,east,2010,45.7,0.01757842,-4.04108352,1
289,28,Other special machinery,central,2010,45.7,0.51642354,-0.66082803,1
510,5,Mining of hard coal,north,2013,58.6,0.16840124,-1.78140582,1
245,24,Copper products,west,2021,73.9,3.73739753,1.31838952,1
891,8,Mining of chemical minerals,north,2020,74.2,0.1424549,-1.94872983,1
291,29,Motor vehicles,west,2017,65.1,0.435449,-0.8313776,0
303,30,Aircraft,east,2012,53.4,0.43994201,-0.82111236,1
421,42,Roads and railways construction,north,2010,45.7,0.45278761,-0.7923321,1
171,17,Pulp and paper,west,2015,65.5,0.33472888,-1.09443437,1
263,26,Communication equipment,central,2014,61.0,0.29754385,-1.21219367,1
381,38,Collection of non-hazardous waste,north,2011,46.7,0.10968111,-2.21017811,0
620,62,Computer programming and consultancy,west,2019,70.4,0.01176,-4.44305134,0
235,23,Cement and lime,south,2023,83.1,0.6561449,-0.42137364,1
461,46,Wholesale of agricultural materials,south,2016,67.1,0.03215594,-3.43715795,0
239,23,Other non-metallic mineral products,east,2018,68.4,0.46764967,-0.76003584,1
243,24,Aluminium,central,2010,45.7,8.59437716,2.15110817,0
210,2,Forestry and logging,west,2020,74.2,0.0208149,-3.87208604,1
651,65,Insurance,north,2013,58.6,0.00833008,-4.78788201,1
151,1,Mixed farming,central,2013,58.6,0.08495443,-2.46564023,1
131,13,Spinning and weaving,west,2019,70.4,0.16966852,-1.77390864,1
281,28,General machinery,south,2015,65.5,0.52268917,-0.64876831,1
620,62,Computer programming and consultancy,central,2017,65.1,0.01317325,-4.32956725,0
710,7,Mining of iron ores,west,2012,53.4,0.28213281,-1.26537735,1
641,64,Banking,central,2017,65.1,0.0097403,-4.63148322,1
352,35,Gas distribution,east,2019,70.4,0.45748511,-0.78201094,1
251,25,Structural metal products,west,2023,83.1,0.72226517,-0.32536293,1
211,21,Basic pharmaceuticals,central,2015,65.5,0.20514156,-1.584055,1
461,46,Wholesale of agricultural materials,south,2017,65.1,0.04098525,-3.19454309,1
171,17,Pulp and paper,south,2015,65.5,0.29283116,-1.22815907,0
171,17,Pulp and paper,east,2020,74.2,0.49963064,-0.69388618,1
631,63,Data processing,north,2016,67.1,0.02531731,-3.67626674,1
101,10,Processing meat,east,2016,67.1,0.12614968,-2.07028615,1
293,29,Auto parts and accessories,south,2021,73.9,0.32945976,-1.11030105,1
321,3,Aquaculture,east,2017,65.1,0.08623175,-2.45071678,1
620,62,Computer programming and consultancy,south,2013,58.6,0.01218622,-4.40744953,1
263,26,Communication equipment,central,2020,74.2,0.28800203,-1.24478774,1
512,51,Air freight,east,2022,78.6,1.34263407,0.29463341,1
151,15,Leather tanning,north,2014,61.0,0.16816097,-1.78283358,1
360,36,Water collection and supply,central,2014,61.0,0.09176493,-2.38852508,1
771,77,Renting of equipment,west,2014,61.0,0.02541814,-3.67229207,1
101,10,Processing meat,west,2012,53.4,0.08411319,-2.4755919,1
263,26,Communication equipment,central,2023,83.1,0.2036482,-1.59136128,0
252,25,Tanks and reservoirs,east,2014,61.0,0.7866019,-0.24003301,0
222,22,Plastic products,south,2021,73.9,0.30751785,-1.17922214,1
204,20,Pharmaceuticals,north,2022,78.6,0.20403014,-1.58948755,1
261,26,Electronic components,central,2021,73.9,0.42019437,-0.86703788,1
620,62,Computer programming and consultancy,central,2016,67.1,0.01346958,-4.30732164,0
721,72,R&D — natural sciences,east,2021,73.9,0.01536927,-4.17538551,1
782,78,Temporary employment agencies,north,2016,67.1,0.00577268,-5.1546195,0
106,10,Grain mill products,west,2018,68.4,0.08743762,-2.43682963,1
871,87,Residential care,west,2019,70.4,0.02251811,-3.7934356,1
232,23,Refractory products,south,2023,83.1,0.32391101,-1.12728646,1
245,24,Copper products,central,2012,53.4,5.25433398,1.65905326,1
192,19,Refined petroleum products,south,2016,67.1,0.76927648,-0.26230485,1
600,6,Extraction of crude petroleum,west,2010,45.7,0.23705088,-1.43948048,0
301,30,Ships and boats,central,2011,46.7,0.47678816,-0.740683,1
492,49,Freight rail transport,south,2012,53.4,0.03841598,-3.25928181,1
352,35,Gas distribution,south,2018,68.4,0.46615542,-0.76323618,0
521,52,Cargo warehousing,south,2017,65.1,0.04046595,-3.20729437,1
239,23,Other non-metallic mineral products,west,2012,53.4,0.40710409,-0.89868637,1
102,10,Processing fish,west,2020,74.2,0.10939527,-2.21278764,1
511,51,Air passenger transport,north,2021,73.9,0.24891393,-1.39064811,1
681,68,Real estate activities,south,2012,53.4,0.01907761,-3.95924012,1
600,6,Extraction of crude petroleum,east,2022,78.6,0.213,-1.54646313,0
151,1,Mixed farming,central,2017,65.1,0.08024102,-2.52272046,1
360,36,Water collection and supply,west,2022,78.6,0.06875494,-2.6772067,0
